

'=============================================================

 C60/C60_cation_neut_inner6_outer0/ReorgPlanes_shareq/C60_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_a.dat 

c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
12	0	[]	[]	[]	[]	[]	[]	0.825481251154	[]	[]	[]	[]	[]	[]

'=============================================================

 TIPS_Pc/TIPS_Pc_cation_neut_inner6_outer0/ReorgPlanes_shareq/TIPS_Pc_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_c.dat 

b\a	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	0.831401505513	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	0.752945028872	0.667124304943	0.759276532622	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	0.744340134007	0.636852620021	0.626331614444	0.645624703859	0.753120164277	[]	[]	[]	[]
3	0	[]	[]	[]	0.741471087916	0.628694381182	0.609443134407	0.607681947493	0.613416959223	0.639550493823	0.751261033352	[]	[]	[]
4	0	[]	[]	0.743085898994	0.627741018302	0.600209144918	0.580750105072	0.588968651409	0.582770560703	0.605286269809	0.638451730986	0.751829189205	[]	[]
5	0	[]	0.750695355549	0.634736599438	0.60717055305	0.5775711748	0.452178562131	0.311441813418	0.417299657376	0.57843587897	0.610931849139	0.643462890974	0.757077091567	[]
6	0	0.825481251154	0.664354591177	0.623834810853	0.605053539142	0.586876271902	0.306115287514	0.0	0.306115287514	0.586876271902	0.605053539142	0.623834810853	0.664354591177	0.825481251154
7	0	[]	0.757077091567	0.643462890974	0.610931849139	0.57843587897	0.417299657376	0.311441813418	0.452178562131	0.5775711748	0.60717055305	0.634736599438	0.750695355549	[]
8	0	[]	[]	0.751829189205	0.638451730986	0.605286269809	0.582770560703	0.588968651409	0.580750105072	0.600209144918	0.627741018302	0.743085898994	[]	[]
9	0	[]	[]	[]	0.751261033352	0.639550493823	0.613416959223	0.607681947493	0.609443134407	0.628694381182	0.741471087916	[]	[]	[]
10	0	[]	[]	[]	[]	0.753120164277	0.645624703859	0.626331614444	0.636852620021	0.744340134007	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	0.759276532622	0.667124304943	0.752945028872	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	0.831401505513	[]	[]	[]	[]	[]	[]

'=============================================================

 TMTSF/TMTSF_cation_neut_inner6_outer0/ReorgPlanes_shareq/TMTSF_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_a.dat 

c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	0.657227844137	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	0.625395151541	0.547066463327	0.62553509969	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	0.619721087397	0.52790436925	0.503116069296	0.514870621866	0.61846024498	[]	[]	[]	[]
3	0	[]	[]	[]	0.614320665003	0.518388238993	0.483817039152	0.469541933205	0.474372150502	0.507781212501	0.61812696133	[]	[]	[]
4	0	[]	[]	0.61639927078	0.517134517455	0.47130671802	0.430415014566	0.434928106727	0.432160191525	0.470352141209	0.512123699798	0.623622501733	[]	[]
5	0	[]	0.628674412579	0.53014231744	0.485854997598	0.434492004765	0.303395361733	0.218070155367	0.344463025323	0.443057647672	0.484921007718	0.524811924374	0.636136268172	[]
6	0	0.702993138737	0.560845656874	0.512095989468	0.477133370223	0.42578206365	0.243119503143	0.0	0.243119503143	0.42578206365	0.477133370223	0.512095989468	0.560845656874	0.702993138737
7	0	[]	0.636136268172	0.524811924374	0.484921007718	0.443057647672	0.344463025323	0.218070155367	0.303395361733	0.434492004765	0.485854997598	0.53014231744	0.628674412579	[]
8	0	[]	[]	0.623622501733	0.512123699798	0.470352141209	0.432160191525	0.434928106727	0.430415014566	0.47130671802	0.517134517455	0.61639927078	[]	[]
9	0	[]	[]	[]	0.61812696133	0.507781212501	0.474372150502	0.469541933205	0.483817039152	0.518388238993	0.614320665003	[]	[]	[]
10	0	[]	[]	[]	[]	0.61846024498	0.514870621866	0.503116069296	0.52790436925	0.619721087397	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	0.62553509969	0.547066463327	0.625395151541	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	0.657227844137	[]	[]	[]	[]	[]	[]

'=============================================================

 TMTSF/TMTSF_cation_neut_inner6_outer0/ReorgPlanes_shareq/TMTSF_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_b.dat 

a\c	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	0.681949090151	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	0.611248995626	0.557325468653	0.619516113285	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	0.59715722516	0.525063543449	0.510576170921	0.525136541849	0.60908286948	[]	[]	[]	[]
3	0	[]	[]	[]	0.590712287554	0.509269705059	0.482404065411	0.475674448033	0.484671265923	0.513873885779	0.60508364716	[]	[]	[]
4	0	[]	[]	0.59348975999	0.506219423965	0.463772938779	0.431070858744	0.430999831065	0.443907157391	0.472625988882	0.511514793358	0.606186979073	[]	[]
5	0	[]	0.604632558498	0.518713439511	0.475836954676	0.423851051288	0.295831033652	0.228666491981	0.340073598792	0.43954802092	0.479172896012	0.519120053571	0.613252457561	[]
6	0	0.657227844137	0.547066463327	0.503116069296	0.469541933205	0.434928106727	0.218070155367	0.0	0.218070155367	0.434928106727	0.469541933205	0.503116069296	0.547066463327	0.657227844137
7	0	[]	0.613252457561	0.519120053571	0.479172896012	0.43954802092	0.340073598792	0.228666491981	0.295831033652	0.423851051288	0.475836954676	0.518713439511	0.604632558498	[]
8	0	[]	[]	0.606186979073	0.511514793358	0.472625988882	0.443907157391	0.430999831065	0.431070858744	0.463772938779	0.506219423965	0.59348975999	[]	[]
9	0	[]	[]	[]	0.60508364716	0.513873885779	0.484671265923	0.475674448033	0.482404065411	0.509269705059	0.590712287554	[]	[]	[]
10	0	[]	[]	[]	[]	0.60908286948	0.525136541849	0.510576170921	0.525063543449	0.59715722516	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	0.619516113285	0.557325468653	0.611248995626	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	0.681949090151	[]	[]	[]	[]	[]	[]

'=============================================================

 TMTSF/TMTSF_cation_neut_inner6_outer0/ReorgPlanes_shareq/TMTSF_cation_neut_inner6_outer0_reorgs_shareq_planes_CENTRE_c.dat 

b\a	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
0	0	[]	[]	[]	[]	[]	[]	0.702993138737	[]	[]	[]	[]	[]	[]
1	0	[]	[]	[]	[]	[]	0.642534941871	0.560845656874	0.653962841492	[]	[]	[]	[]	[]
2	0	[]	[]	[]	[]	0.626959489846	0.527667828684	0.512095989468	0.530989931095	0.646475065848	[]	[]	[]	[]
3	0	[]	[]	[]	0.619222161833	0.507385043216	0.479322293286	0.477133370223	0.490971277913	0.524139044621	0.644848984016	[]	[]	[]
4	0	[]	[]	0.626457124155	0.505201685814	0.451847257876	0.416743189333	0.42578206365	0.454155722222	0.484290218123	0.523947143413	0.646680278869	[]	[]
5	0	[]	0.641415048585	0.5261540227	0.475460349706	0.407495432525	0.268165913014	0.243119503143	0.377880183756	0.452885136046	0.489776551055	0.529968731446	0.65206723117	[]
6	0	0.681949090151	0.557325468653	0.510576170921	0.475674448033	0.430999831065	0.228666491981	0.0	0.228666491981	0.430999831065	0.475674448033	0.510576170921	0.557325468653	0.681949090151
7	0	[]	0.65206723117	0.529968731446	0.489776551055	0.452885136046	0.377880183756	0.243119503143	0.268165913014	0.407495432525	0.475460349706	0.5261540227	0.641415048585	[]
8	0	[]	[]	0.646680278869	0.523947143413	0.484290218123	0.454155722222	0.42578206365	0.416743189333	0.451847257876	0.505201685814	0.626457124155	[]	[]
9	0	[]	[]	[]	0.644848984016	0.524139044621	0.490971277913	0.477133370223	0.479322293286	0.507385043216	0.619222161833	[]	[]	[]
10	0	[]	[]	[]	[]	0.646475065848	0.530989931095	0.512095989468	0.527667828684	0.626959489846	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	0.653962841492	0.560845656874	0.642534941871	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	0.702993138737	[]	[]	[]	[]	[]	[]
